t-60,t-59,t-58,t-57,t-56,t-55,t-54,t-53,t-52,t-51,t-50,t-49,t-48,t-47,t-46,t-45,t-44,t-43,t-42,t-41,t-40,t-39,t-38,t-37,t-36,t-35,t-34,t-33,t-32,t-31,t-30,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,class,Y,delta_MCAR,norm,a,b,c,delta_NMAR
-0.859329525,-1.074052568,0.914284842,-2.283879001,1.892987316,3.298581381,0.238570838,-0.073227941,-1.850498539,0.672019064,0.537735794,0.682403031,1.557058933,0.739537983,-0.143237276,0.591712415,1.818182684,0.822831284,-0.277825746,0.278599768,1.007115844,-0.343814603,0.931511281,-2.22184118,0.506905996,-0.104350214,2.298049663,-0.18719673,0.170500378,0.034043332,0.918837692,-0.94419383,-1.770214324,-0.086638776,-0.017340135,0.086728943,-0.450610282,-0.574509095,-0.175104689,-0.263107728,-0.8969436,-0.053236522,-1.420453199,-0.306199536,1.156284051,0.839430955,1.186684369,1.872920838,-0.549827647,0.380092263,-0.120481406,-0.31018492,0.259293915,0.775863384,-0.958086169,-0.397304448,0.173427809,1.177285881,0.444904419,-0.408861457,0,0,3,8.161472167,0,0.333333333,0.666666667,1
0.619112632,0.472014128,-1.057042399,-0.313721162,-1.046188109,-0.799374854,0.857809403,-0.584192694,-0.475287803,-0.147606296,-0.156522005,-0.348372694,0.017483196,-0.900033867,-1.058111753,2.121020651,0.968671477,0.172864808,0.31061312,-0.774128255,1.733703181,0.766872462,-0.524270874,-0.221015078,0.366331841,-0.551730676,-0.785255863,0.172061753,0.781514955,1.193013672,-0.833682412,0.20380253,1.372883684,0.601900664,-0.174504812,3.279782345,-1.039736374,0,0.195469837,-0.463339059,0.587996112,0.462774785,0.444482836,-0.788481253,0.259508313,-0.703708757,0.920493022,1.065461055,-0.031947062,0.007990842,0.159767493,0.039881203,-1.387226229,0.105099241,-0.686479144,-1.642680534,0.917735129,-0.327702691,-1.33158203,-1.22459281,0,0,1,6.967066915,0.666666667,0,0.333333333,3
-1.1560628,0.369144454,-0.17478624,-2.805239231,1.463741878,-0.236733054,0.011123017,1.594182189,-0.010947261,3.062049142,-0.017712493,-2.224268209,1.974212945,-0.333914393,-0.060595724,-0.973602186,0.727478271,1.451606251,0.23260041,0.632884839,0.307468261,2.546239037,-0.149457354,1.064772409,0.612611447,-0.090324516,1.711085287,0.533331726,-0.681136525,1.117736831,-0.159772481,0.235148507,-0.40077253,-0.212638678,-5.215881627,1.009965923,1.650450851,0.161696089,-0.437205828,-1.300501957,-0.092401866,-1.366819871,0.284793993,0.516013934,1.905319379,-0.764100258,1.80572642,19.63455504,-0.973484077,-2.59321827,-0.208804943,1.034582242,0.235864729,1.305666796,0.552364449,0.994421846,-0.111579706,0.167547996,-0.161686763,4.107444574,0,0,3,22.50931254,0,0,1,1
0.492441945,0.900285944,-1.682852777,0.528430865,1.519819643,-0.889231561,0.545139933,0.711628704,0.471061184,0.591648547,0.188656273,-0.531674495,-1.536753715,-4.014923655,-4.076822166,-1.645994235,5.695013833,2.280515618,0.254160382,-1.740034752,-2.814581906,2.787495453,0.645695057,-1.889656693,2.9247403,-1.686495425,0.951706677,0.174582785,-0.999187421,1.748618566,0.692048587,0.343637356,-1.22146086,1.47925436,-1.742397018,1.274917118,0.297553381,0.159743714,-3.702437964,0.272096723,2.182631462,1.039142731,0.811334781,1.292223276,-1.063112066,1.289446151,1.99887574,0.919645282,0.282059162,-0.941153963,-0.698918196,0.109973027,1.01065383,0.880919211,0.118586252,-0.301503608,2.073664407,1.312028183,-0.219320193,-0.11513566,0,0,3,13.10183367,0,0.333333333,0.666666667,1
-0.119239614,1.213690073,0.058978955,-1.532421553,1.137269966,-1.696580823,2.869750026,0.85837389,0.290130965,-1.870776151,1.493707362,2.304419937,2.082147333,-0.704619073,-0.578893675,-0.488358618,0.28312859,0.414073784,-0.431114431,0.508284005,-0.187298137,1.351092876,-0.055543011,-1.092997698,1.554601687,0.276646455,0.312676084,1.39346958,0.614828494,0.485263229,-0.089428076,1.109915727,0.442634564,6.081439786,-2.858094403,0.256588314,2.303358574,0.466982319,-0.083006392,0.61472463,1.122853847,-0.996081962,0.181429339,-0.609158275,-2.153386218,-0.72795041,-1.210776078,1.933366004,0.016938419,-0.897396853,-0.051253682,-0.80342089,0.827157595,-1.333103404,0.710202409,-0.275197539,0.086235318,-0.120626738,1.656313146,1.086224074,0,0,2,10.79098371,0,0.333333333,0.666666667,1
0.691678538,0,0.309119537,-2.020202548,-1.118293543,-2.827351952,-0.50918819,-2.540667909,2.250564084,-1.760820023,3.174004676,2.841121168,1.196544903,-0.886799403,-0.736838893,0.689288401,1.105840337,0.190973287,-1.334258309,-1.001053229,-0.035480678,-1.118007578,-2.763820678,3.562200617,0.962396916,-1.429834689,-1.02077309,0.379951299,-1.6041806,-3.388896261,6.181263212,-1.553569521,-0.979504635,-0.274778394,-0.422482638,4.777716651,-0.880281702,-1.882766559,-0.633602966,-3.16997246,0.075253245,2.632076635,-2.509615182,2.029308515,-0.755064186,-1.651511226,1.830190982,-0.389110421,1.395089329,2.458264894,1.217547581,0.035380255,1.184795743,1.135962421,-0.380157958,-0.745880822,-1.2583034,1.327433628,0.13974119,0.976796687,0,0,1,14.65485424,0,0,1,1
-0.861044568,1.057641284,0.797057046,1.34085973,-0.122138641,0.550270092,0.722929102,0.348808872,0.427807061,0.286203847,0.557507366,0.283814897,-0.473872061,-0.11241778,0.072823971,-0.13893008,0.828088788,-0.466485854,-0.422469712,-0.457409621,0.925678846,0.006594858,-1.543940601,-0.120632578,-1.288243596,0.292283815,0.555738427,-0.539184349,0.20328507,1.176713025,-2.793936179,0.460712,0.855578335,1.255507817,0.201074436,0.408027164,-0.792753605,-0.449904766,-0.451938057,-0.149072515,0.237517713,0.169250551,2.750737957,1.118198357,2.413326493,0.038108205,0.768258231,-1.531099384,0.140773754,0.958466454,0.746830807,-0.533980955,-0.720014764,0.063611453,-0.069934907,0.521699556,1.189876508,-0.556667102,0.062891277,0.352000485,0,0,2,6.941004931,0.666666667,0,0.333333333,3
-1.616881808,-0.654592512,0.364500661,0.586679566,1.583109913,2.118932666,0.120484687,-0.361011438,-4.200213555,-0.546299478,0.225351904,3.991006513,-1.905402671,2.58988988,-1.383110752,-0.816988804,0.755075939,-0.095377828,0.518277496,-0.569883142,-4.271287136,-0.128299445,1.213251821,0.112818956,-1.929850411,0.043092052,-1.17732016,-1.365684383,0.456625854,-0.029323387,0.557341352,1.356482137,-0.0575663,2.303813536,-1.970437518,-2.354632105,-1.985005564,0.255028486,-1.466403765,4.616548208,-7.040209645,-1.202371272,1.137978992,-0.187524652,2.426803148,3.255880753,-0.473722722,0.788336729,-1.003536758,-0.491952627,-1.453185349,1.45940879,-0.449498699,0.782655966,0.029866414,-0.089572489,-0.597728043,-0.706559097,-1.317179462,1.442160942,0,0,1,14.51280432,0,0,1,1
-0.337353179,0.269411028,-0.034438715,0.523772898,0.994101839,-0.407298116,-2.794632892,-3.16246721,-3.46850712,-0.810143163,3.811547083,1.027164245,0.519181756,-1.857960152,-3.106498118,2.127344128,-0.169900264,-1.39103937,2.491177278,-1.632620095,0.364695959,0.289209768,0.184856544,-0.059046297,0.864041162,1.083610856,-0.514262978,-0.291233446,-1.109897266,-0.265809179,-0.910647012,-2.039745818,-1.990695293,1.128402294,2.131592411,1.032244654,2.647477924,0.414129124,-1.150431604,1.507830209,1.80992926,0.361211487,1.044457134,-0.831112756,-0.845138503,1.377940574,1.478316173,0.524723685,0.357135297,0.136882161,1.380528234,1.065121929,-0.23345174,0.829036688,0.099468973,-0.059626121,0.556778434,1.516042246,-0.986941801,1.593542257,0,0,3,11.27807539,0,0.333333333,0.666666667,1
1.088232153,-1.803895697,2.888884368,3.369336314,1.156152417,-2.850453892,1.218994434,0.084018423,-3.497971117,-4.190226676,-0.756658575,-0.152483183,-1.939529944,2.865603478,2.316424994,2.471142533,-2.137188963,2.951158476,0.816969646,-1.578039577,1.80557553,2.766737877,1.905284064,-0.690955865,3.096857501,-1.349737524,0.429241692,-0.721251363,0.95519853,-2.265464495,0.640852528,1.923866475,1.249494577,0.984639646,0.312019629,0.842397441,1.863519629,0.201862261,0.428108757,0.526577429,-1.022698543,-0.604842935,0.316937131,3.551125092,0.305101285,0.4988393,0.399517963,-0.204989953,-1.292894716,1.138450578,-1.694506753,-0.123120503,0.320506038,0.024581314,1.732181826,-1.449096708,0.036758705,0.51445146,0.86521948,-0.120814882,0,0,3,13.29368621,0,0.333333333,0.666666667,1
-0.581234914,-0.358761978,-0.280036125,1.671569966,0.026311026,-0.604874024,0.568858746,-0.565641047,0.330731594,-1.199889342,-1.548116452,1.08445586,-1.099637519,1.545761884,-0.13352714,-0.160452928,0.160710794,1.818425717,0.328299402,0.379582343,3.703215866,0.540676866,-1.538263809,-0.927223836,-0.269229595,-0.887006599,0.038908923,1.892906958,2.290371721,-0.472692196,2.049742964,1.751378173,0.649977014,-0.490317686,-0.228340877,0.216815602,-1.021632819,1.396480324,-0.934130275,-0.253867361,2.108832649,-0.62907867,3.643090513,-0.587754439,1.06654086,0.206469723,0.995882258,-0.351360281,0.090993895,-2.40909403,-1.67675228,1.006630092,0.82072569,-1.523430156,-0.49598272,2.02943157,2.372921818,-0.829454993,0.458296897,5.634126852,0,0,1,11.48165646,0,0.333333333,0.666666667,1
1.967298083,2.079683874,0.687282199,2.669432493,-1.436550713,-0.337266671,-1.293207303,-1.432592378,-0.434780713,-0.673737873,2.022359751,0.960353075,0,1.439024762,-1.38254571,-1.048397688,-0.073915929,-0.135619048,0.975309772,1.332676765,0.434363685,-0.120132721,-0.288667146,2.71411334,0.775098087,0.571035435,-0.312867049,-0.011626335,-0.6045067,0.081870988,-0.899844158,-1.084912459,0.631862692,0.189546293,-0.047299179,-0.899091621,3.617054471,-0.449308037,0.405043929,2.927617396,-0.627105452,0.585986348,-0.795428039,1.648784906,-1.277637483,-1.237900593,-2.392887902,-0.315204601,-0.702656609,0.636868628,0.082034095,-0.187357915,-1.255278885,0.712841258,-0.094366173,1.73574351,0.336575295,1.41122182,0.068444381,4.66202688,0,0,3,10.60444808,0,0.333333333,0.666666667,1
0.050071086,0.500415735,-2.008297236,-0.948511796,0.273597552,-0.630966807,2.368287382,0.452634763,-2.019357679,0.357688789,-0.899522736,0.222642695,-1.21325885,-1.055181795,0.506994601,2.069922755,-0.817995126,0.962195105,1.61674743,-0.033495994,-0.435581048,-0.572101886,1.861564514,3.15667315,1.980994587,-1.184459892,0.031964932,-0.623101755,-0.016080605,2.154687542,0.031481911,1.085757097,-1.369858784,-0.520836218,0.158658243,0.99793639,1.254703981,-0.201358826,2.281547748,2.094077726,-0.044587961,0.148696616,-0.341493293,0.625742181,-0.207283666,2.284867775,-0.652748131,1.124257989,0.144381275,-1.225487985,-0.043787445,6.717287162,4.611377987,2.550692813,-1.160718934,-1.174339989,-0.36562911,0.262119188,0.483663721,1.430985345,0,0,3,12.44380323,0,0.333333333,0.666666667,2
2.517982211,-0.214426144,0.410242049,0.019451987,-2.450881784,-1.3160515,0.303086899,1.107975914,2.908951861,-0.890615461,-1.074427138,0.059239296,0.256564186,0.905510022,0.195088358,0.52570182,1.355802341,1.509644703,1.882530158,0.757575491,0.38511444,-1.260508623,0.277523641,0.202953153,-0.331431229,-0.609646822,0.427508449,-0.499723235,-0.76264855,-0.337395146,-0.470189973,0.056694246,0.472143525,-0.676692867,0.264949639,-1.566625186,-0.057531339,-0.901760199,-0.01936522,0.890780577,-0.767749948,-0.831722048,0.604644764,0.252030339,-0.096691622,1.335653559,-0.725878251,-0.942854853,-1.068374596,0.608681271,-0.195164492,0.27375712,3.159131796,1.34215324,-0.802089723,0.620530302,1.083913006,0.480677243,2.98068591,-0.589604831,0,0,3,8.59992983,0,0.333333333,0.666666667,1
2.061789534,1.085545967,3.292799134,-2.719644766,-1.974657385,1.400723784,1.082315755,-0.958016727,1.116637267,-0.576768711,-2.285115562,2.237193532,-2.598975464,1.483211171,-2.758279161,1.385106419,0.99556363,0.26623283,2.827403667,-1.032867469,-0.042308412,-0.225754726,0.212121238,-0.472728561,-0.879051649,0.52209676,-0.092497247,-2.2575119,-2.542809102,3.857658399,-2.397064408,-1.246406436,1.553399497,-2.875414418,0.325579353,2.498111365,-1.008758664,-2.610837327,-0.160384531,-0.673198343,1.68669324,0.742252319,-1.46605295,1.838855262,2.502432237,1.096411101,-0.498881103,-0.10172896,0.109113442,-0.530415578,0.248364947,0.37889026,-0.246803391,-0.538499129,0.673114923,-2.500001663,0.357778559,0.898697801,0.581518771,1.954038481,0,0,3,12.71939651,0,0.333333333,0.666666667,2
-3.784940767,0.273553111,0.38970565,1.604552126,-1.006104585,0.926275003,0.752076469,-0.303641018,2.944161935,2.292900083,4.868634759,-0.574580578,-2.045765964,2.100293545,1.548600469,0.7169651,-1.175142277,-1.269152323,0.162130159,0.046249181,-3.490115204,2.82600952,-1.187847024,1.237481521,-1.373690668,-2.502363924,0.024218248,0.459933722,-1.060237655,0.90111768,-0.374122081,-2.362210182,-0.40943156,0.298997762,-0.360204829,0.835200896,-1.495857453,-1.945284947,0.486375139,-1.541203734,-0.478658127,0.623948206,0.813844753,-1.4992288,0.767524804,0.606766365,2.245605021,0.502009945,-2.360139044,0.84409261,0.849712342,-1.370719799,0.71400938,-0.265855286,-1.675551809,-1.058610514,-0.339251224,-1.662734602,0.692313459,1.930449739,0,0,2,12.29821571,0,0.333333333,0.666666667,1
-0.385296279,-0.135710765,2.717945267,-1.078259511,0.762337462,-1.67241116,-0.512965542,1.383995,-0.10706883,0.475620793,0.026663967,0.599875961,0.251775592,0.845944617,0.222816925,0.137322124,-1.338646376,-0.681712095,0.273226489,1.262706108,-0.570975353,-0.831679542,0.925185928,0.573761847,-0.472131948,0.144947439,-2.098685817,0.557759455,-0.414324459,0.335525423,-0.300961032,-1.314822981,-1.726594572,1.203562389,0.703983867,-0.244333256,0.217721686,0.556681635,-0.783140995,-0.238164186,-1.466471515,-0.976051223,1.635789086,0.247610298,-0.857632933,0.186854168,-0.145062311,0.913120743,-1.103647214,-0.13862684,-0.576110078,-0.446802126,1.563811804,0.158803925,-0.220592907,-0.863617488,0.313608566,-0.1806376,-0.299271087,1.514832928,0,0,1,7.066691441,0.666666667,0,0.333333333,3
3.111956738,5.883001708,-0.877825527,-1.281520435,1.213721927,-0.010429756,-0.907292473,0.031579046,-0.021046051,-0.399870839,-1.003702654,0.085380826,-1.002348532,0.193882284,-1.268544773,0.326658388,-1.117862802,-0.329275656,0.594649191,0.010949246,0.339314313,0.381802641,3.727451022,0.440027042,-1.877545635,-2.678852611,0.131070577,-0.610884226,1.898798942,0.764763832,-0.801710289,-1.217677635,-0.163632081,-0.68837115,1.309277643,-0.857950586,-0.635339933,1.874109354,0.822415839,0.826450883,-1.735155249,0.10833724,0.043278092,-1.146563108,0.251672348,-1.200617846,2.253646698,-1.836643251,4.072195601,1.279609894,-0.229710347,-2.260600307,0.867327941,0.074309657,0.318238106,1.237176877,-1.692077662,-2.964301779,2.846817499,8.825722228,0,0,3,15.24297811,0,0,1,1
12.91666185,2.501027575,1.319999695,2.684564971,-1.53786857,1.269031034,-1.908613619,-0.963053593,2.798173972,-0.115825404,-0.850410567,3.469790683,-1.883948692,-1.93932815,0.665753191,-0.622446403,0.332742549,-1.092465035,4.398421122,-0.699034441,1.541091205,1.1617065,0.740873678,-2.610770702,0.377566441,0.883959445,1.025352803,1.107219605,0.054752288,-0.893830475,1.748567856,-1.193921603,-1.006955781,-1.461070686,1.520272883,-1.349601664,-3.279610157,-4.24336837,0.161881493,1.1919195,-2.395689278,3.702191442,-1.952666003,1.025954829,2.34966204,0.077815369,3.246504721,-0.922616594,2.489550361,-5.006491281,-1.561583533,4.481456093,-0.645284041,-2.922633857,2.833527421,0.095681311,-1.758749684,-1.829146989,0.574828367,-0.394167829,0,0,3,20.40776177,0,0,1,1
0.230077697,-0.086079715,2.383692815,0.434779166,0.921653438,4.524705167,-3.177126684,2.556744274,0.719905213,-1.786904102,0.619955165,0,-0.723280055,1.457088723,2.686176003,2.162649757,-2.39574015,-1.402599781,-1.659634533,-3.375306923,-0.720815979,5.529180302,1.944960552,-0.24659628,-1.35311073,-8.23001568,2.860014101,3.241581256,0.500748071,-1.669816129,0.123259342,0.889073342,0.623642992,-3.678258302,4.140438065,-1.665544546,-1.611802103,1.763160203,3.929054752,-0.525074198,-3.800471496,2.030172423,4.060237139,0.038758112,0.232468429,2.950651846,3.817265787,0.144668778,-1.962197255,-0.122797275,-2.003930817,-1.668550805,-3.087520099,-3.870461397,3.053962557,0.132888338,0.610483203,0.857408715,-0.653936707,-0.394938686,0,0,1,19.26861211,0,0,1,1
-0.167227907,0.136102269,-0.737064109,1.7115172,0.346897676,1.026781651,-0.449440689,-0.631025928,-0.051632042,-2.494964576,-1.048948816,2.992823843,-0.213124923,0.307353781,-0.794598159,1.638566409,-0.710785304,1.011566585,0.092436665,-1.226269607,4.301074757,-0.951236848,-0.613435836,0.48062174,-0.745176841,1.34428744,-4.174590244,0.09402041,-2.463209133,-1.974311024,-2.991108993,2.447536267,3.778561519,0.301646933,-0.728119502,-4.93223443,1.727518131,3.039128696,0.650702003,-1.997776556,0.048662451,0.848515016,-2.37406634,-2.316518232,5.608314638,-2.19762134,0.255713391,-0.493842536,-2.263303819,-2.126004506,-1.442416686,4.379017492,1.452003481,-2.07582383,0.591327039,1.663708894,-0.305483742,-1.313194336,-1.430473399,5.776805233,0,0,1,16.57210734,0,0,1,1
-0.139448439,-0.837869668,0.140823083,-0.787508865,0.340181224,1.228991009,-0.655876635,-1.418741539,0.299229244,1.037083909,0.140605273,1.095196245,-1.444445716,-0.732802494,2.172059521,0.583573936,-0.58018811,-0.194524645,-0.055688312,1.058646227,0.48242379,-0.987655975,0.304795262,0.069054449,-0.441683517,0.360463255,-0.303911069,0.845227416,-0.810657252,0.04155531,0.166152195,-0.40087545,0.888271149,0.797900925,-0.614162643,0.096127019,0.205791641,2.122118569,1.206598163,0.914031608,0.590702214,1.487667272,0.732930075,0.102121311,-0.930879552,-2.690183938,-1.071425364,1.323703505,0.184744513,-0.092201918,0.408708232,1.168591579,-1.440623707,1.685539555,1.295001275,0.600870894,-0.787905359,0.448313661,-0.216779103,6.261982781,0,0,2,9.573585259,0,0.333333333,0.666666667,1
0.878437246,1.163076147,-0.824661612,2.300320874,1.281520987,4.908903576,-0.519287897,0.718454621,-1.014270675,1.345568886,-0.883282255,1.143374378,0.892164774,0.120824932,-0.927087193,0.741969154,0.20336106,-1.162851816,-0.177594384,-1.723461905,0.888155246,-0.712116766,-1.575652809,1.325451902,0.215190492,2.034246527,-0.636877172,-0.312115463,0.888961385,-0.742585958,3.299650294,0.291856704,2.974781389,-0.041868239,3.534031414,2.391906815,0.834651559,0.754277592,-1.210444515,-1.830529081,2.10025185,0.17673946,1.034060563,0.194021095,-0.314675593,0.475934005,-0.749191868,0.087663357,0.579020249,-0.667604295,0.32143557,1.063152155,1.07119371,1.112112683,0.662751428,-1.671648193,-0.099727758,1.383278856,-1.101840828,1.99592607,0,0,3,11.09244508,0,0.333333333,0.666666667,1
-0.993614917,2.150539031,1.403507433,1.384081743,0,0.341298239,-0.748296994,-0.137083328,-0.652020009,-1.347154704,-1.295514492,1.028730056,-0.105332794,1.054478837,0.06956681,1.007990975,-0.757052021,0.554784489,0,0.344828902,1.683847989,-1.824943943,-0.275387008,-1.311698895,2.658272909,-1.022150394,-0.895002852,-1.563045323,0.811572128,-2.100106363,0.250273879,0.962904927,0.918404217,-1.820092626,-2.10338741,0.473419783,1.087347718,-0.394401956,-0.431968453,-0.072308235,0.97684683,-0.573270685,-0.972974623,-3.820957986,-1.172907538,1.110256504,-2.726237476,0.233551828,1.359224782,0.421450963,-3.052267322,1.77095933,-2.320187035,2.019003263,0.194021095,1.045702792,1.303181873,-1.097241438,1.951033821,-0.863037694,0,0,2,10.65225474,0,0.333333333,0.666666667,1
-1.151602752,1.952735027,0.10387508,1.550145779,-0.970814461,0.696550667,-0.40351301,-0.585211358,0.562785689,0.752603961,-0.095772937,1.693513054,-0.018851743,-1.759901285,1.311582221,0.536779799,-0.904524164,-1.654412209,-0.232033918,-1.04011931,0.404759372,-0.240578913,0.958092479,0.193675315,-1.97164795,1.150256347,0.558841129,1.738289138,-0.222310784,0.89121471,1.268215305,-0.367598964,-1.075605767,-1.852208034,0.341362101,-1.014177187,-1.647110067,-0.916462983,-2.595151669,0.047815318,-1.21543108,1.340984631,0.075029404,1.11096297,-1.294245601,-1.563882675,1.68586648,-1.275847911,2.874916206,-0.920324541,-0.671235647,3.372015318,1.571582702,-1.924331409,-0.125946202,-0.371671577,-1.492242678,-1.048209809,0.888455254,6.18480232,0,0,1,11.58048427,0,0.333333333,0.666666667,1
